employee_id,satisfaction_level,average_monthly_hours,department,salary
13603,0.37,167,IT,low
13604,0.98,171,management,high
13605,0.33,130,management,high
13606,0.14,271,management,high
13607,0.54,249,management,high
13608,0.63,180,management,high
13609,0.55,220,management,high
13610,0.84,210,marketing,medium
13611,0.51,258,sales,medium
13612,0.15,150,accounting,medium
13613,0.97,259,support,medium
13614,0.67,231,technical,medium
13615,0.48,220,management,medium
13616,0.69,149,marketing,medium
13617,0.6,238,marketing,medium
13618,0.82,209,marketing,medium
13619,0.86,149,sales,medium
13620,0.69,264,sales,medium
13621,0.87,207,sales,high
13622,0.17,239,sales,low
13623,0.94,239,sales,medium
13624,0.5,258,sales,medium
13625,0.16,203,sales,medium
13626,0.89,258,sales,medium
13627,0.69,257,IT,low
13628,0.5,134,product_mng,low
13629,0.16,240,product_mng,low
13630,0.75,237,product_mng,low
13631,0.64,157,product_mng,low
13632,0.78,275,IT,low
13633,0.81,228,management,high
13634,0.55,254,management,high
13635,0.53,257,management,high
13636,0.69,231,management,high
13637,0.8,217,management,high
13638,0.77,286,management,high
13639,0.84,236,marketing,low
13640,0.64,215,sales,low
13641,0.78,157,accounting,low
13642,0.67,149,support,low
13643,0.81,221,technical,low
13644,0.91,238,management,low
13645,0.75,250,marketing,medium
13646,0.78,202,marketing,medium
13647,0.54,173,marketing,medium
13648,0.77,250,sales,medium
13649,0.89,270,sales,medium
13650,0.16,232,sales,medium
13651,0.77,260,sales,medium
13652,0.69,232,sales,medium
13653,0.61,134,sales,medium
13654,0.59,189,sales,medium
13655,0.58,113,IT,medium
13656,0.88,264,product_mng,medium
13657,0.51,260,product_mng,high
13658,0.31,132,product_mng,low
13659,0.52,168,product_mng,medium
13660,0.57,186,IT,medium
13661,0.5,267,management,high
13662,0.74,180,management,high
13663,0.74,211,management,high
13664,0.82,268,management,high
13665,0.74,206,management,high
13666,0.2,113,management,high
13667,0.63,179,marketing,low
13668,0.19,157,sales,low
13669,0.4,127,accounting,low
13670,0.71,179,support,low
13671,0.84,197,technical,low
13672,0.59,251,management,low
13673,0.57,250,marketing,low
13674,0.81,176,marketing,low
13675,0.8,246,marketing,low
13676,0.49,155,sales,low
13677,0.55,178,sales,low
13678,0.68,213,sales,low
13679,0.55,150,sales,low
13680,0.59,166,sales,low
13681,0.91,169,sales,low
13682,0.48,208,sales,low
13683,0.84,209,sales,low
13684,0.73,167,IT,medium
13685,0.28,281,product_mng,medium
13686,0.77,156,product_mng,medium
13687,0.67,265,product_mng,medium
13688,0.5,142,product_mng,medium
13689,0.32,143,IT,medium
13690,0.57,134,RandD,medium
13691,0.51,268,RandD,medium
13692,0.61,255,RandD,medium
13693,0.83,157,RandD,medium
13694,0.87,151,RandD,medium
13695,0.7,157,RandD,medium
13696,0.78,139,marketing,high
13697,0.71,196,sales,low
13698,0.68,159,accounting,medium
13699,0.75,224,support,medium
13700,0.7,215,technical,medium
13701,0.59,157,management,medium
13702,0.64,157,marketing,low
13703,0.61,146,marketing,low
13704,0.77,286,marketing,low
13705,0.51,203,sales,low
13706,0.49,168,sales,low
13707,0.77,170,sales,low
13708,0.31,266,sales,low
13709,0.54,183,sales,low
13710,0.56,264,sales,low
13711,0.65,205,sales,low
13712,0.49,192,sales,low
13713,0.82,176,technical,low
13714,0.6,183,support,low
13715,0.64,156,support,low
13716,0.7,150,support,low
13717,0.65,204,support,low
13718,0.69,131,support,low
13719,0.93,248,support,low
13720,0.55,168,support,low
13721,0.75,146,support,low
13722,0.47,246,support,low
13723,0.72,216,support,medium
13724,0.59,203,support,medium
13725,0.98,199,technical,medium
13726,0.39,102,technical,medium
13727,0.93,139,technical,medium
13728,0.71,208,management,medium
13729,0.49,215,IT,medium
13730,0.63,233,IT,medium
13731,0.45,169,IT,medium
13732,0.77,190,IT,medium
13733,0.77,236,IT,medium
13734,0.5,266,product_mng,medium
13735,0.45,156,product_mng,high
13736,0.81,153,product_mng,low
13737,0.83,175,product_mng,medium
13738,0.47,174,IT,medium
13739,0.25,154,management,high
13740,0.89,251,management,high
13741,0.97,164,management,high
13742,0.6,225,management,high
13743,0.67,134,management,high
13744,0.89,144,management,high
13745,0.6,211,sales,low
13746,0.64,139,sales,low
13747,0.57,268,sales,low
13748,0.56,171,sales,low
13749,0.6,260,sales,medium
13750,0.17,224,sales,medium
13751,0.74,233,sales,medium
13752,0.44,125,sales,medium
13753,0.51,233,sales,medium
13754,0.86,162,sales,medium
13755,0.96,198,sales,medium
13756,0.87,198,sales,medium
13757,0.58,243,sales,medium
13758,0.24,281,sales,medium
13759,0.42,259,sales,medium
13760,0.65,184,sales,medium
13761,0.73,189,sales,medium
13762,0.63,258,sales,medium
13763,0.95,225,sales,medium
13764,0.52,145,sales,medium
13765,0.96,164,sales,medium
13766,0.66,254,sales,medium
13767,0.98,154,sales,medium
13768,0.56,248,sales,medium
13769,0.97,154,sales,medium
13770,0.72,242,sales,medium
13771,0.74,194,sales,medium
13772,0.2,261,sales,medium
13773,0.73,245,sales,medium
13774,0.76,247,sales,low
13775,0.65,147,sales,low
13776,0.66,139,sales,low
13777,0.96,137,sales,low
13778,0.57,177,sales,low
13779,0.61,184,IT,low
13780,0.57,212,product_mng,low
13781,0.59,159,product_mng,low
13782,0.92,178,product_mng,low
13783,0.79,149,product_mng,low
13784,0.95,223,IT,low
13785,0.24,263,management,high
13786,0.49,161,management,high
13787,0.49,192,management,high
13788,0.97,215,management,high
13789,0.55,261,management,high
13790,0.76,222,management,high
13791,0.53,223,marketing,low
13792,0.51,182,sales,low
13793,0.57,204,accounting,low
13794,0.58,195,support,low
13795,0.6,146,technical,low
13796,0.65,233,management,low
13797,0.91,147,marketing,low
13798,0.65,156,marketing,low
13799,0.18,240,marketing,low
13800,0.66,177,sales,low
13801,0.78,135,sales,medium
13802,0.82,178,sales,medium
13803,0.54,190,sales,medium
13804,0.95,240,sales,medium
13805,0.65,172,sales,medium
13806,0.83,271,sales,medium
13807,0.15,188,sales,medium
13808,0.59,197,IT,medium
13809,0.99,151,product_mng,medium
13810,0.76,263,product_mng,medium
13811,0.64,223,product_mng,medium
13812,0.95,151,product_mng,medium
13813,0.53,191,IT,high
13814,0.59,162,management,high
13815,0.69,195,management,high
13816,0.5,222,management,high
13817,0.89,179,management,high
13818,0.56,106,management,high
13819,0.77,214,management,high
13820,0.15,259,marketing,high
13821,0.88,145,sales,low
13822,0.89,153,accounting,low
13823,0.65,117,support,low
13824,0.58,207,technical,low
13825,0.56,265,management,low
13826,0.25,279,marketing,low
13827,0.87,225,marketing,low
13828,0.62,158,marketing,low
13829,0.72,211,sales,medium
13830,0.49,175,sales,medium
13831,0.57,224,sales,medium
13832,0.63,190,sales,medium
13833,0.91,240,sales,medium
13834,0.7,225,sales,medium
13835,0.66,192,sales,medium
13836,0.77,262,IT,medium
13837,0.68,250,product_mng,medium
13838,0.34,155,product_mng,medium
13839,0.97,238,product_mng,medium
13840,0.57,249,product_mng,medium
13841,0.66,272,IT,medium
13842,0.68,162,management,high
13843,0.49,254,management,high
13844,0.72,184,management,high
13845,0.77,269,management,high
13846,0.77,201,management,high
13847,0.59,247,management,high
13848,0.41,221,marketing,medium
13849,0.94,247,sales,medium
13850,0.91,135,accounting,medium
13851,0.7,260,support,medium
13852,0.51,188,technical,high
13853,0.22,159,management,low
13854,0.69,153,marketing,medium
13855,0.2,167,marketing,medium
13856,0.9,158,marketing,medium
13857,0.76,180,sales,medium
13858,0.88,211,sales,medium
13859,0.31,104,sales,medium
13860,0.17,174,sales,medium
13861,0.91,195,sales,medium
13862,0.97,211,sales,medium
13863,0.61,232,sales,medium
13864,0.74,216,sales,low
13865,0.65,265,IT,low
13866,0.87,184,product_mng,low
13867,0.56,244,product_mng,low
13868,0.78,202,product_mng,low
13869,0.73,146,product_mng,low
13870,0.66,161,IT,low
13871,0.15,280,RandD,high
13872,0.52,208,RandD,low
13873,0.44,134,RandD,high
13874,0.7,162,RandD,high
13875,0.63,209,RandD,low
13876,0.89,265,RandD,low
13877,0.96,173,marketing,high
13878,0.98,261,sales,low
13879,0.62,204,accounting,medium
13880,0.62,144,support,high
13881,0.69,113,technical,medium
13882,0.5,144,management,medium
13883,0.71,140,marketing,medium
13884,0.5,245,marketing,medium
13885,0.93,188,marketing,high
13886,0.95,199,sales,medium
13887,0.17,154,sales,medium
13888,0.92,138,sales,medium
13889,0.64,147,sales,high
13890,0.27,173,sales,medium
13891,0.66,223,sales,high
13892,0.59,200,sales,low
13893,0.93,189,sales,medium
13894,0.58,133,technical,medium
13895,0.96,160,support,medium
13896,0.69,153,support,medium
13897,0.41,142,support,low
13898,0.36,167,support,low
13899,0.71,227,support,low
13900,0.94,144,support,low
13901,0.51,140,support,low
13902,0.83,220,support,low
13903,0.22,180,support,low
13904,0.66,173,support,low
13905,0.14,179,support,low
13906,0.16,137,technical,low
13907,0.81,165,technical,high
13908,0.73,177,technical,low
13909,0.7,168,management,low
13910,0.62,245,IT,low
13911,0.5,258,IT,low
13912,0.7,159,IT,high
13913,0.53,163,IT,low
13914,0.87,174,IT,low
13915,0.59,214,product_mng,low
13916,0.94,191,product_mng,high
13917,0.2,272,product_mng,low
13918,0.42,183,product_mng,medium
13919,0.43,135,IT,high
13920,0.43,154,management,high
13921,0.77,238,management,high
13922,0.76,235,management,high
13923,0.82,215,management,high
13924,0.75,234,management,high
13925,0.63,187,management,high
13926,0.51,133,sales,medium
13927,0.23,123,sales,medium
13928,0.77,202,sales,medium
13929,0.54,140,sales,medium
13930,0.63,182,sales,high
13931,0.55,179,sales,low
13932,0.31,150,sales,medium
13933,0.98,151,sales,medium
13934,0.16,117,sales,medium
13935,0.54,156,sales,medium
13936,0.73,211,sales,medium
13937,0.16,286,sales,medium
13938,0.57,233,sales,medium
13939,0.88,222,sales,medium
13940,0.95,258,sales,medium
13941,0.93,231,sales,high
13942,0.91,220,sales,low
13943,0.77,134,sales,low
13944,0.24,141,sales,low
13945,0.74,160,sales,high
13946,0.53,259,sales,low
13947,0.89,232,sales,low
13948,0.23,272,sales,low
13949,0.69,215,sales,high
13950,0.52,222,sales,low
13951,0.9,244,sales,low
13952,0.92,224,sales,low
13953,0.72,200,sales,low
13954,0.92,143,sales,low
13955,0.79,238,sales,low
13956,0.48,145,sales,low
13957,0.27,108,sales,medium
13958,0.67,247,sales,medium
13959,0.48,213,sales,medium
13960,0.99,209,IT,medium
13961,0.49,240,product_mng,medium
13962,0.39,100,product_mng,medium
13963,0.99,265,product_mng,medium
13964,0.78,209,product_mng,medium
13965,0.5,154,IT,medium
13966,0.61,230,management,high
13967,0.88,208,management,high
13968,0.44,141,management,high
13969,0.73,262,management,high
13970,0.58,206,management,high
13971,0.74,166,management,high
13972,0.32,117,marketing,medium
13973,0.88,273,sales,medium
13974,0.81,270,accounting,medium
13975,0.59,138,support,low
13976,0.79,235,technical,low
13977,0.92,190,management,low
13978,0.76,192,marketing,low
13979,0.91,214,marketing,low
13980,0.8,242,marketing,low
13981,0.73,233,sales,low
13982,0.88,218,sales,low
13983,0.65,125,sales,low
13984,0.84,178,sales,low
13985,0.93,272,sales,low
13986,0.64,265,sales,low
13987,0.66,271,sales,low
13988,0.76,179,sales,low
13989,0.34,118,IT,low
13990,0.48,196,product_mng,low
13991,0.79,173,product_mng,low
13992,0.82,156,product_mng,low
13993,0.51,180,product_mng,low
13994,0.84,263,IT,low
13995,0.66,134,management,high
13996,0.72,189,management,high
13997,0.53,167,management,high
13998,0.81,132,management,high
13999,0.58,209,management,high
14000,0.82,227,management,high
14001,0.72,239,marketing,medium
14002,0.9,172,sales,medium
14003,0.98,188,accounting,medium
14004,0.56,265,support,medium
14005,0.77,153,technical,medium
14006,0.61,242,management,medium
14007,0.97,262,marketing,medium
14008,0.64,246,marketing,high
14009,0.99,211,marketing,low
14010,0.61,145,sales,medium
14011,0.72,256,sales,medium
14012,0.67,245,sales,medium
14013,0.9,151,sales,medium
14014,0.9,245,sales,low
14015,0.63,171,sales,low
14016,0.64,252,sales,low
14017,0.44,175,IT,low
14018,0.64,210,product_mng,low
14019,0.65,180,product_mng,low
14020,0.69,103,product_mng,low
14021,0.93,110,product_mng,low
14022,0.73,184,IT,low
14023,0.83,161,management,high
14024,0.82,210,management,high
14025,0.39,212,management,high
14026,0.53,106,management,high
14027,0.88,179,management,high
14028,0.8,217,management,high
14029,0.68,184,marketing,low
14030,0.66,210,sales,low
14031,0.61,246,accounting,low
14032,0.74,262,support,low
14033,0.61,245,technical,low
14034,0.57,222,management,low
14035,0.68,146,marketing,medium
14036,0.75,263,marketing,medium
14037,0.29,134,marketing,medium
14038,0.81,250,sales,medium
14039,0.53,173,sales,medium
14040,0.42,173,sales,medium
14041,0.64,252,sales,medium
14042,0.63,230,sales,medium
14043,0.81,212,sales,medium
14044,0.71,187,sales,medium
14045,0.7,241,sales,medium
14046,0.53,164,IT,medium
14047,0.16,218,product_mng,high
14048,0.17,194,product_mng,low
14049,0.7,158,product_mng,medium
14050,0.43,149,product_mng,medium
14051,0.49,161,IT,medium
14052,0.5,226,management,high
14053,0.57,111,management,high
14054,0.68,258,management,high
14055,0.62,266,management,high
14056,0.69,253,management,high
14057,0.63,160,management,high
14058,0.76,230,marketing,low
14059,0.62,198,sales,low
14060,0.82,250,accounting,low
14061,0.2,225,support,low
14062,0.16,178,technical,low
14063,0.2,196,management,low
14064,0.53,240,marketing,low
14065,0.71,204,marketing,low
14066,0.7,250,marketing,low
14067,0.92,224,sales,low
14068,0.81,268,sales,low
14069,0.79,167,sales,low
14070,0.53,168,sales,low
14071,0.51,168,sales,low
14072,0.78,158,sales,low
14073,0.5,240,sales,low
14074,0.92,261,sales,medium
14075,0.59,176,technical,medium
14076,0.77,217,support,medium
14077,0.74,224,support,medium
14078,0.67,196,support,medium
14079,0.56,223,support,medium
14080,0.84,131,support,medium
14081,0.53,167,support,medium
14082,0.86,273,support,medium
14083,0.77,98,support,medium
14084,0.97,253,support,medium
14085,0.69,174,support,medium
14086,0.73,274,support,high
14087,0.42,174,technical,low
14088,0.4,173,technical,medium
14089,0.33,198,technical,medium
14090,0.68,238,management,medium
14091,0.78,256,IT,medium
14092,0.92,179,IT,low
14093,0.66,273,IT,low
14094,0.6,104,IT,low
14095,0.86,208,IT,low
14096,0.61,275,product_mng,low
14097,0.71,231,product_mng,low
14098,0.86,186,product_mng,low
14099,0.96,241,product_mng,low
14100,0.7,194,IT,low
14101,0.38,196,management,high
14102,0.39,185,management,high
14103,0.49,148,management,high
14104,0.78,150,management,high
14105,0.74,121,management,high
14106,0.82,266,management,high
14107,0.6,109,sales,low
14108,0.72,143,sales,low
14109,0.73,174,sales,low
14110,0.89,159,sales,medium
14111,0.74,157,sales,medium
14112,0.83,222,sales,medium
14113,0.24,199,sales,medium
14114,0.93,255,sales,medium
14115,0.96,253,sales,medium
14116,0.16,149,sales,medium
14117,0.21,285,sales,medium
14118,0.69,164,sales,medium
14119,0.66,243,sales,medium
14120,0.67,207,sales,medium
14121,0.85,186,sales,medium
14122,0.37,211,sales,high
14123,0.64,190,sales,low
14124,0.91,241,sales,medium
14125,0.96,206,sales,medium
14126,0.74,273,sales,medium
14127,0.94,157,sales,medium
14128,0.37,183,sales,low
14129,0.92,151,sales,low
14130,0.86,217,sales,low
14131,0.66,235,sales,low
14132,0.19,127,sales,low
14133,0.65,167,sales,low
14134,0.92,260,sales,low
14135,0.83,240,sales,low
14136,0.94,187,sales,low
14137,0.42,126,sales,low
14138,0.78,168,sales,low
14139,0.58,197,sales,low
14140,0.5,170,sales,low
14141,0.82,219,IT,low
14142,0.97,137,product_mng,low
14143,0.8,225,product_mng,low
14144,0.82,194,product_mng,low
14145,0.95,251,product_mng,low
14146,0.88,195,IT,low
14147,0.5,180,management,high
14148,0.53,225,management,high
14149,0.82,229,management,high
14150,0.15,144,management,high
14151,0.92,129,management,high
14152,0.53,172,management,high
14153,0.58,220,marketing,medium
14154,0.88,273,sales,medium
14155,0.85,245,accounting,medium
14156,0.99,264,support,medium
14157,0.94,268,technical,medium
14158,0.63,172,management,medium
14159,0.85,245,marketing,medium
14160,0.95,192,marketing,medium
14161,0.71,268,marketing,high
14162,0.49,244,sales,low
14163,0.71,222,sales,medium
14164,0.52,239,sales,medium
14165,0.48,143,sales,medium
14166,0.82,160,sales,medium
14167,0.83,255,sales,low
14168,0.85,152,sales,low
14169,0.57,226,sales,low
14170,0.16,266,IT,low
14171,0.85,256,product_mng,low
14172,0.82,198,product_mng,low
14173,0.9,254,product_mng,low
14174,0.92,104,product_mng,low
14175,0.9,136,IT,low
14176,0.82,205,IT,low
14177,0.84,236,IT,low
14178,0.92,176,IT,low
14179,0.82,148,IT,low
14180,0.8,146,IT,low
14181,0.6,242,IT,low
14182,0.14,115,marketing,high
14183,0.85,150,accounting,high
